distCode,shopNo,distName,latitude,longitude,utilization_ratio,portability_ratio,log_volatility,log_rice_wheat,persona,hdb_persona,behavioral_intensity_index
532,1901001,Adilabad,19.641644,78.39121,0.8579832,0.037721664,8.276194,9.820473,Stable Rural Mainstream,Core Cluster,0.5237088
532,1901002,Adilabad,19.669092,78.42201,0.8890529,0.053323198,7.6596575,9.243168,Stable Rural Mainstream,Core Cluster,0.5205553
532,1901003,Adilabad,19.664644,78.427185,0.91342676,0.073009886,6.965526,8.586462,Stable Rural Mainstream,Core Cluster,0.5146717
532,1901004,Adilabad,19.696032,78.38102,0.89902085,0.0368971,7.2932835,8.924478,Stable Rural Mainstream,Core Cluster,0.5058539
532,1901005,Adilabad,19.697063,78.35112,0.93263036,0.03311375,8.197188,9.953476,Stable Rural Mainstream,Core Cluster,0.5418616
532,1901006,Adilabad,19.673668,78.46799,0.92173064,0.056671545,7.605827,9.171194,Stable Rural Mainstream,Core Cluster,0.5300639
532,1901007,Adilabad,19.63932,78.41562,0.8959345,0.057876363,7.585166,9.101703,Stable Rural Mainstream,Core Cluster,0.52217984
532,1901008,Adilabad,19.6363,78.324684,0.9438718,0.060682297,7.243579,8.962444,Stable Rural Mainstream,Core Cluster,0.5273145
532,1901009,Adilabad,19.65773,78.32862,0.9330809,0.021098936,7.160365,8.8921995,Stable Rural Mainstream,Core Cluster,0.50571793
532,1901010,Adilabad,19.598022,78.411804,0.95491064,0.07070361,8.189285,9.890991,Stable Rural Mainstream,Core Cluster,0.56334174
532,1901011,Adilabad,19.635736,78.4632,0.8506322,0.09855283,7.645015,9.172642,Stable Rural Mainstream,Core Cluster,0.5266765
532,1901012,Adilabad,19.654419,78.521736,0.9370302,0.12197649,8.085104,9.690277,Stable Rural Mainstream,Core Cluster,0.5753243
532,1901013,Adilabad,19.574581,78.44022,0.9374428,0.061872113,7.4621515,9.060463,Stable Rural Mainstream,Core Cluster,0.5324965
532,1901014,Adilabad,19.566809,78.42836,0.923795,0.018214954,6.5212436,8.103254,High-Portability Transit Hubs,Core Cluster,0.4823779
532,1901015,Adilabad,19.615545,78.42174,0.8151364,0.032246653,7.203892,8.889499,Stable Rural Mainstream,Core Cluster,0.4761149
532,1901016,Adilabad,19.61257,78.3635,0.8953145,0.03405966,8.04305,9.7335005,Stable Rural Mainstream,Core Cluster,0.5263663
532,1902001,Adilabad,19.687069,78.42302,0.88161695,0.0854578,7.968735,9.553825,Stable Rural Mainstream,Core Cluster,0.5405605
532,1902002,Adilabad,19.718618,78.37097,0.91099626,0.10962396,7.5001554,9.2154,Stable Rural Mainstream,Core Cluster,0.5448169
532,1902003,Adilabad,19.687063,78.450935,0.9534483,0.052369315,7.187123,8.7776985,Stable Rural Mainstream,Core Cluster,0.5251485
532,1902004,Adilabad,19.675388,78.464424,0.95624983,0.06297349,6.8545065,8.36495,Stable Rural Mainstream,Core Cluster,0.52013403
532,1902005,Adilabad,19.678139,78.48263,0.9484117,0.07227267,7.801088,9.395592,Stable Rural Mainstream,Core Cluster,0.55023587
532,1902006,Adilabad,19.723505,78.46013,0.939913,0.46126804,7.541993,9.157437,Urban Mobility-Driven,Core Cluster,0.69541955
532,1902007,Adilabad,19.725195,78.45881,0.8920512,0.48799568,7.391243,8.968735,Urban Mobility-Driven,Core Cluster,0.68717605
532,1902009,Adilabad,19.713167,78.47421,0.9346963,0.07775379,7.8072376,9.369176,Stable Rural Mainstream,Core Cluster,0.54850036
532,1902010,Adilabad,19.732468,78.50754,0.8410275,0.045787662,7.152959,8.642555,Stable Rural Mainstream,Core Cluster,0.48775256
532,1902011,Adilabad,19.707336,78.455826,0.9139958,0.065714754,7.231418,8.738592,Stable Rural Mainstream,Core Cluster,0.5199955
532,1904001,Adilabad,19.735077,78.642944,0.8999175,0.11142293,7.89965,9.431148,Stable Rural Mainstream,Core Cluster,0.5543396
532,1904002,Adilabad,19.73656,78.64074,0.9766816,0.14489016,7.9043837,9.429534,Stable Rural Mainstream,Core Cluster,0.5908994
532,1904003,Adilabad,19.73398,78.59742,0.8731879,0.02531611,7.46163,9.108777,Stable Rural Mainstream,Core Cluster,0.4985818
532,1904004,Adilabad,19.69678,78.66728,0.9035581,0.046023265,7.610002,9.149466,Stable Rural Mainstream,Core Cluster,0.52047956
532,1904005,Adilabad,19.764942,78.652596,0.8556798,0.048034344,7.907479,9.41285,Stable Rural Mainstream,Core Cluster,0.5159505
532,1904006,Adilabad,19.785015,78.6658,0.95447016,0.088316426,7.437416,8.944011,Stable Rural Mainstream,Core Cluster,0.5474316
532,1904007,Adilabad,19.767776,78.67601,0.9286793,0.06928771,7.4755425,9.005977,Stable Rural Mainstream,Core Cluster,0.5332402
532,1904008,Adilabad,19.718636,78.68251,0.9259899,0.06908986,6.6432056,8.168282,High-Portability Transit Hubs,Core Cluster,0.5070885
532,1904009,Adilabad,19.71765,78.70244,0.8662676,0.048503317,7.210937,8.785566,Stable Rural Mainstream,Core Cluster,0.4981708
532,1904010,Adilabad,19.749102,78.69162,0.8385779,0.023579026,7.11428,8.6249895,Stable Rural Mainstream,Core Cluster,0.47696012
532,1904011,Adilabad,19.75311,78.71156,0.90234715,0.070689805,6.0388207,7.6636667,High-Portability Transit Hubs,Core Cluster,0.48228946
532,1904012,Adilabad,19.7636,78.69666,0.8127181,0.015720917,7.165806,8.811205,Stable Rural Mainstream,Core Cluster,0.467623
532,1904013,Adilabad,19.696465,78.60955,0.9014353,0.032094076,7.222766,8.728107,Stable Rural Mainstream,Core Cluster,0.50251645
532,1904014,Adilabad,19.692244,78.62131,0.88247013,0.026490426,6.968373,8.536732,Stable Rural Mainstream,Core Cluster,0.4868633
532,1904015,Adilabad,19.70187,78.65573,0.97451276,0.06727643,6.1430798,7.584633,High-Portability Transit Hubs,Core Cluster,0.5057386
532,1904020,Adilabad,19.796513,78.62081,0.8236941,0.012071659,7.2584057,8.801485,Stable Rural Mainstream,Core Cluster,0.47226697
532,1904021,Adilabad,19.802753,78.640686,0.8720388,0.0061402204,7.4109254,8.977961,Stable Rural Mainstream,Core Cluster,0.4890276
532,1905001,Adilabad,19.717934,78.773346,0.77932477,0.43268058,7.7072268,9.429088,Stable Rural Mainstream,Core Cluster,0.6408238
532,1905002,Adilabad,19.697298,78.71542,0.8914957,0.05973831,7.368329,8.9495535,Stable Rural Mainstream,Core Cluster,0.5150109
532,1905003,Adilabad,19.719934,78.71936,0.8968716,0.058176696,7.5762362,9.173795,Stable Rural Mainstream,Core Cluster,0.52231
532,1905004,Adilabad,19.75797,78.774284,0.909469,0.027435536,7.107898,8.675193,Stable Rural Mainstream,Core Cluster,0.49957633
532,1905005,Adilabad,19.736599,78.72401,0.86124206,0.022420008,7.2772346,8.814591,Stable Rural Mainstream,Core Cluster,0.48824227
532,1905006,Adilabad,19.715519,78.75071,0.93268096,0.03031131,7.3854713,8.918563,Stable Rural Mainstream,Core Cluster,0.516116
532,1905007,Adilabad,19.73823,78.78401,0.91763335,0.013423448,7.57801,9.168714,Stable Rural Mainstream,Core Cluster,0.5106911
532,1905008,Adilabad,19.75609,78.786766,0.8009273,0.11296432,6.6849008,8.235516,High-Portability Transit Hubs,Core Cluster,0.48838514
532,1905009,Adilabad,19.77035,78.757545,0.8948488,0.013308422,7.3090625,8.85234,Stable Rural Mainstream,Core Cluster,0.4956458
532,1905010,Adilabad,19.70594,78.7837,0.95347947,0.07765344,7.520076,9.186796,Stable Rural Mainstream,Core Cluster,0.5453783
532,1905011,Adilabad,19.716246,78.81024,1.010009,0.19811486,7.028996,8.600196,Stable Rural Mainstream,Core Cluster,0.59561497
532,1905012,Adilabad,19.7635,78.7258,0.9049449,0.029527232,7.8267264,9.398576,Stable Rural Mainstream,Core Cluster,0.52087593
532,1905013,Adilabad,19.74063,78.75885,0.8727705,0.011005274,6.721912,8.191788,High-Portability Transit Hubs,Core Cluster,0.470278
532,1905014,Adilabad,19.732485,78.82869,0.8910569,0.009818545,7.7596326,9.290356,Stable Rural Mainstream,Core Cluster,0.5067894
532,1905015,Adilabad,19.744383,78.804436,0.89607936,0.020240234,7.3830223,8.912589,Stable Rural Mainstream,Core Cluster,0.50103277
532,1905016,Adilabad,19.682087,78.82655,0.90275085,0.01547373,6.4435363,8.148954,High-Portability Transit Hubs,Core Cluster,0.47260934
532,1905017,Adilabad,19.711578,78.83888,0.9218905,0.038318314,7.069583,8.671505,Stable Rural Mainstream,Core Cluster,0.5064928
532,1905018,Adilabad,19.689617,78.76722,0.8533934,0.08794018,6.9651527,8.650711,Stable Rural Mainstream,Core Cluster,0.5026224
532,1905019,Adilabad,19.678436,78.80851,0.8018801,0.0053887893,7.2270074,8.84943,Stable Rural Mainstream,Core Cluster,0.46209654
532,1905020,Adilabad,19.694157,78.837944,0.8827991,0.021076038,7.117428,8.70118,Stable Rural Mainstream,Core Cluster,0.4893208
532,1905021,Adilabad,19.693989,78.81566,0.8626566,0.04028342,7.6650996,9.260791,Stable Rural Mainstream,Core Cluster,0.5075857
532,1905022,Adilabad,19.706032,78.740005,0.86538464,0.045881882,7.286484,8.888505,Stable Rural Mainstream,Core Cluster,0.49915054
532,1905023,Adilabad,19.684738,78.73715,0.9381622,0.044820443,7.225018,8.963858,Stable Rural Mainstream,Core Cluster,0.51869345
532,1905026,Adilabad,19.719704,78.77006,1.0958098,0.48789224,7.883566,9.44212,Urban Mobility-Driven,Core Cluster,0.7632068
532,1906001,Adilabad,19.498875,78.84829,0.8342947,0.10929901,8.266705,9.943638,Stable Rural Mainstream,Core Cluster,0.5449452
532,1906002,Adilabad,19.505413,78.86535,0.80140626,0.07855364,7.341628,9.070158,Stable Rural Mainstream,Core Cluster,0.49469966
532,1906003,Adilabad,19.493116,78.8022,0.7774066,0.03641848,7.4659386,9.223746,Stable Rural Mainstream,Core Cluster,0.47441915
532,1906004,Adilabad,19.510742,78.89574,0.81005585,0.034705713,7.091189,8.891051,Stable Rural Mainstream,Core Cluster,0.47215325
532,1906005,Adilabad,19.497646,78.811424,0.9042006,0.16115321,7.604071,9.411312,Stable Rural Mainstream,Core Cluster,0.5665443
532,1906006,Adilabad,19.455227,78.83115,0.6756444,0.038478743,7.8787827,9.728319,Stable Rural Mainstream,Core Cluster,0.45724654
532,1906007,Adilabad,19.466347,78.87387,1.2009856,0.30124977,8.169758,9.819671,Urban Mobility-Driven,Core Cluster,0.7287899
532,1906008,Adilabad,19.464727,78.85946,1.1049703,0.30470443,7.098531,8.798761,Urban Mobility-Driven,Core Cluster,0.66884995
532,1906009,Adilabad,19.53799,78.89262,0.90211374,0.0765431,7.6864395,9.443312,Stable Rural Mainstream,Core Cluster,0.53457445
532,1906011,Adilabad,19.527979,78.79076,0.8221556,0.027312033,7.4987917,9.320527,Stable Rural Mainstream,Core Cluster,0.48519853
532,1906012,Adilabad,19.545218,78.78018,0.8860092,0.032084603,7.048296,8.772408,Stable Rural Mainstream,Core Cluster,0.4925888
532,1906016,Adilabad,19.525402,78.82432,0.82674515,0.03803963,7.1140027,8.941636,Stable Rural Mainstream,Core Cluster,0.47918612
532,1906022,Adilabad,19.48335,78.99679,0.9914382,0.0,7.4707117,9.164213,Stable Rural Mainstream,Core Cluster,0.52420616
532,1906023,Adilabad,19.487482,78.84306,0.8966066,0.08362525,7.4862795,9.165202,Stable Rural Mainstream,Core Cluster,0.5296793
532,1907001,Adilabad,19.488403,78.677055,0.91443944,0.23057647,8.576983,10.340537,Urban Mobility-Driven,Core Cluster,0.62691814
532,1907002,Adilabad,19.494774,78.67045,0.9332999,0.3591911,8.146452,9.834651,Urban Mobility-Driven,Core Cluster,0.6709533
532,1907003,Adilabad,19.494867,78.67325,0.96456766,0.30077758,8.103113,9.900115,Urban Mobility-Driven,Core Cluster,0.65565264
532,1907004,Adilabad,19.43268,78.66378,0.71652716,0.07832857,8.192163,9.850818,Stable Rural Mainstream,Core Cluster,0.49496403
532,1907005,Adilabad,19.516987,78.743996,0.89012116,0.033418395,7.3041277,9.082723,Stable Rural Mainstream,Core Cluster,0.5021217
532,1907006,Adilabad,19.51337,78.627556,0.898724,0.57123363,7.6412926,9.400268,Urban Mobility-Driven,Core Cluster,0.7300634
532,1907007,Adilabad,19.513355,78.62757,0.98670703,0.5138328,7.802852,9.608158,Urban Mobility-Driven,Core Cluster,0.73840207
532,1907008,Adilabad,19.515093,78.61673,0.88176996,0.24656518,6.9423413,8.652694,Stable Rural Mainstream,Core Cluster,0.57389295
532,1907009,Adilabad,19.48439,78.627655,0.8870403,0.082428046,7.012392,8.7186575,Stable Rural Mainstream,Core Cluster,0.5119456
532,1907010,Adilabad,19.447058,78.61235,0.87353796,0.05462832,8.105971,9.857965,Stable Rural Mainstream,Core Cluster,0.52997077
532,1907014,Adilabad,19.51411,78.585526,0.897876,0.08848975,7.816495,9.616784,Stable Rural Mainstream,Core Cluster,0.5420297
532,1907015,Adilabad,19.52714,78.6031,0.92165554,0.11545752,7.377795,9.100783,Stable Rural Mainstream,Core Cluster,0.54663384
532,1907016,Adilabad,19.4857,78.58926,0.91840875,0.124572024,8.009243,9.764673,Stable Rural Mainstream,Core Cluster,0.56847334
532,1907017,Adilabad,19.512075,78.65901,0.9478244,0.12545988,7.3560953,9.185553,Stable Rural Mainstream,Core Cluster,0.55782676
532,1907018,Adilabad,19.474915,78.64466,0.8954836,0.046411857,7.366788,9.150821,Stable Rural Mainstream,Core Cluster,0.51082987
532,1907102,Adilabad,19.502714,78.64238,0.71028376,0.09366778,6.3703494,8.089345,High-Portability Transit Hubs,Core Cluster,0.44392523
532,1908001,Adilabad,19.533243,78.51509,0.7892863,0.18249795,8.563481,10.229016,Stable Rural Mainstream,Core Cluster,0.56973094
532,1908002,Adilabad,19.527275,78.51305,1.0293921,0.31811348,8.38874,10.070843,Urban Mobility-Driven,Core Cluster,0.6907046
532,1908003,Adilabad,19.503298,78.52717,0.94823307,0.09337852,7.7908607,9.504923,Stable Rural Mainstream,Core Cluster,0.5583142
532,1908004,Adilabad,19.529524,78.56357,0.9015541,0.10053001,7.6357193,9.259699,Stable Rural Mainstream,Core Cluster,0.54246175
532,1908005,Adilabad,19.581276,78.49547,0.94821763,0.0825465,7.71765,9.436984,Stable Rural Mainstream,Core Cluster,0.5517544
532,1908006,Adilabad,19.584282,78.48826,0.9672127,0.090717204,7.5089025,9.194439,Stable Rural Mainstream,Core Cluster,0.55438465
532,1908007,Adilabad,19.473623,78.5399,0.8440465,0.060058396,7.6899757,9.311162,Stable Rural Mainstream,Core Cluster,0.5106678
532,1908008,Adilabad,19.475157,78.509766,0.8768878,0.4574321,7.7411537,9.43152,Urban Mobility-Driven,Core Cluster,0.6810232
532,1908009,Adilabad,19.531818,78.515755,0.9962717,0.44152343,7.76559,9.489319,Urban Mobility-Driven,Core Cluster,0.7112166
532,1908010,Adilabad,19.52472,78.56243,0.85468847,0.12928863,7.633166,9.316063,Stable Rural Mainstream,Core Cluster,0.539828
532,1908011,Adilabad,19.484636,78.49727,0.9024379,0.39437473,7.9591713,9.606739,Urban Mobility-Driven,Core Cluster,0.6700832
532,1908012,Adilabad,0.0,0.0,0.8081563,0.0703484,6.8755856,8.691848,Stable Rural Mainstream,Core Cluster,0.47929576
532,1909001,Adilabad,19.431362,78.45378,0.93178886,0.34238258,8.000672,9.758555,Urban Mobility-Driven,Core Cluster,0.6593514
532,1909002,Adilabad,19.430126,78.45148,0.9554525,0.45399114,7.7799063,9.647043,Urban Mobility-Driven,Core Cluster,0.70439255
532,1909003,Adilabad,19.431892,78.454666,1.2030895,0.54041106,8.045352,9.872283,Urban Mobility-Driven,Core Cluster,0.82130927
532,1909004,Adilabad,19.431664,78.45258,1.0303575,0.5444734,7.8587403,9.583702,Urban Mobility-Driven,Core Cluster,0.76544994
532,1909005,Adilabad,19.458939,78.49732,0.7561266,0.049358897,7.972485,9.478154,Stable Rural Mainstream,Core Cluster,0.48858762
532,1909006,Adilabad,19.424044,78.499985,0.7517651,0.111447364,7.1070666,8.669145,Stable Rural Mainstream,Core Cluster,0.48584464
532,1909007,Adilabad,19.367046,78.449165,0.87643677,0.08774337,7.7682943,9.404483,Stable Rural Mainstream,Core Cluster,0.53383625
532,1909008,Adilabad,19.394249,78.42638,0.9058025,0.12667811,7.731627,9.408292,Stable Rural Mainstream,Core Cluster,0.5571068
532,1909009,Adilabad,19.42831,78.43564,1.0123073,0.17731956,7.880374,9.563769,Stable Rural Mainstream,Core Cluster,0.6138301
532,1909010,Adilabad,19.406467,78.47485,0.90999246,0.05660102,8.148007,9.821102,Stable Rural Mainstream,Core Cluster,0.5429722
532,1909013,Adilabad,19.408228,78.51305,0.9403828,0.15129758,7.233747,8.878839,Stable Rural Mainstream,Core Cluster,0.56221545
532,1909015,Adilabad,19.408321,78.54081,0.83115596,0.06360266,7.24812,8.969941,Stable Rural Mainstream,Core Cluster,0.49480572
532,1909016,Adilabad,19.4309,78.45378,0.8763574,0.04183047,7.5668874,9.216833,Stable Rural Mainstream,Core Cluster,0.5093335
532,1909017,Adilabad,19.32082,78.53746,0.8823199,0.07706076,7.8331203,9.469878,Stable Rural Mainstream,Core Cluster,0.5332959
532,1909018,Adilabad,19.350124,78.53595,0.91175747,0.062392276,7.8548822,9.736465,Stable Rural Mainstream,Core Cluster,0.53692037
532,1909020,Adilabad,19.347841,78.4924,1.0033985,0.030070705,7.859182,9.820556,Stable Rural Mainstream,Core Cluster,0.5516146
532,1909021,Adilabad,19.370228,78.49583,0.9394824,0.053463914,7.4584746,9.173798,Stable Rural Mainstream,Core Cluster,0.52963346
532,1909022,Adilabad,19.395733,78.504715,0.9322738,0.07987877,7.813398,9.504512,Stable Rural Mainstream,Core Cluster,0.5488106
532,1909024,Adilabad,19.281054,78.54347,0.9363395,0.074102886,6.189185,7.944211,High-Portability Transit Hubs,Core Cluster,0.49841672
532,1910001,Adilabad,19.45815,78.353745,0.6693346,0.5040225,6.747508,8.332615,High-Portability Transit Hubs,Core Cluster,0.6072311
532,1910002,Adilabad,19.459705,78.35187,0.96710956,0.431407,7.1374254,8.726375,Urban Mobility-Driven,Core Cluster,0.67935336
532,1910003,Adilabad,19.4597,78.354294,0.78420204,0.11879689,7.515016,9.208774,Stable Rural Mainstream,Core Cluster,0.5108989
532,1910004,Adilabad,19.458595,78.35223,0.986355,0.23438384,7.181671,8.747347,Stable Rural Mainstream,Core Cluster,0.60766083
532,1910005,Adilabad,19.471584,78.37365,0.9573431,0.1290117,6.9329443,8.479341,Stable Rural Mainstream,Core Cluster,0.5492583
532,1910006,Adilabad,19.47136,78.37302,0.82630324,0.12439439,7.137589,8.666801,Stable Rural Mainstream,Core Cluster,0.5143114
532,1910007,Adilabad,19.496428,78.42133,0.86732394,0.04756112,7.821572,9.524381,Stable Rural Mainstream,Core Cluster,0.51664674
532,1910008,Adilabad,19.427122,78.41464,0.90180594,0.116129346,7.701349,9.106523,Stable Rural Mainstream,Core Cluster,0.5507692
532,1910009,Adilabad,19.427715,78.41422,0.8487568,0.05493067,7.421103,9.112742,Stable Rural Mainstream,Core Cluster,0.50186807
532,1910010,Adilabad,19.486712,78.40056,0.9015903,0.042071246,6.689308,8.393755,Stable Rural Mainstream,Core Cluster,0.49036065
532,1910011,Adilabad,19.470074,78.39044,0.8084021,0.056778222,6.856402,8.493444,Stable Rural Mainstream,Core Cluster,0.47335914
532,1910012,Adilabad,19.46685,78.40773,0.7137781,0.10585836,7.274583,8.813961,Stable Rural Mainstream,Core Cluster,0.4772979
532,1910013,Adilabad,19.445604,78.39481,0.88677114,0.060694136,7.594162,9.148809,Stable Rural Mainstream,Core Cluster,0.52083105
532,1910014,Adilabad,19.41235,78.40396,0.79378515,0.04485405,7.049994,8.621075,Stable Rural Mainstream,Core Cluster,0.47008088
532,1910015,Adilabad,19.522072,78.34191,0.77537656,0.033491053,6.788789,8.519762,High-Portability Transit Hubs,Core Cluster,0.45208418
532,1910016,Adilabad,19.51227,78.34417,0.92140055,0.08051652,7.591955,9.324724,Stable Rural Mainstream,Core Cluster,0.5390818
532,1910017,Adilabad,19.509626,78.33805,0.84911114,0.048104793,7.025507,8.813413,Stable Rural Mainstream,Core Cluster,0.48723567
532,1910018,Adilabad,19.491365,78.36527,0.8873239,0.035150297,6.221247,7.9292755,High-Portability Transit Hubs,Core Cluster,0.4691043
532,1910019,Adilabad,19.513792,78.37137,0.87879497,0.0321163,6.9577765,8.748458,Stable Rural Mainstream,Core Cluster,0.48768947
532,1910020,Adilabad,19.52583,78.38989,0.8691173,0.048500612,7.048186,8.609967,Stable Rural Mainstream,Core Cluster,0.49408427
532,1910030,Adilabad,19.45839,78.35259,0.99437016,0.0,6.6708727,8.41898,Stable Rural Mainstream,Core Cluster,0.50080645
532,1911001,Adilabad,19.350021,78.31851,0.9574562,0.56421083,7.6479416,9.311078,Urban Mobility-Driven,Core Cluster,0.7450757
532,1911002,Adilabad,19.349838,78.31887,1.0060121,0.61148804,7.897851,9.513034,Urban Mobility-Driven,Core Cluster,0.7861394
532,1911003,Adilabad,19.35002,78.318504,0.88941133,0.69326514,7.6291127,9.171033,Urban Mobility-Driven,Core Cluster,0.77571243
532,1911004,Adilabad,19.347069,78.31681,0.8062814,0.69950104,7.315197,8.969914,Urban Mobility-Driven,Core Cluster,0.74373883
532,1911005,Adilabad,19.347092,78.31675,1.0720247,0.55635685,8.285136,9.854384,Urban Mobility-Driven,Core Cluster,0.7956468
532,1911006,Adilabad,19.360294,78.34372,0.87293625,0.06292999,7.4646235,8.972004,Stable Rural Mainstream,Core Cluster,0.5136427
532,1911007,Adilabad,19.34473,78.27164,0.5659429,0.14508821,6.3392253,8.022422,High-Portability Transit Hubs,Core Cluster,0.4202464
532,1911008,Adilabad,19.37536,78.303085,0.80822283,0.16134188,6.8009067,8.439775,High-Portability Transit Hubs,Core Cluster,0.5134462
532,1911009,Adilabad,19.347376,78.24298,0.82301795,0.077749945,7.8300967,9.425715,Stable Rural Mainstream,Core Cluster,0.51568925
532,1911010,Adilabad,19.3515,78.2134,0.9504227,0.0,7.7593536,9.435972,Stable Rural Mainstream,Core Cluster,0.52066326
532,1911011,Adilabad,19.359756,78.26333,0.36889446,0.6552162,5.771934,7.5008345,High-Portability Transit Hubs,Noise / Anomaly,0.54796284
532,1911012,Adilabad,19.311478,78.32778,0.90336555,0.356551,7.662241,9.220031,Stable Rural Mainstream,Core Cluster,0.64621866
532,1911013,Adilabad,19.310165,78.3283,0.88922244,0.3235221,7.741239,9.313873,Stable Rural Mainstream,Core Cluster,0.63116217
532,1911014,Adilabad,19.335604,78.36087,0.88505745,0.04637039,7.879085,9.360822,Stable Rural Mainstream,Core Cluster,0.52323633
532,1911015,Adilabad,19.327343,78.334,0.8795863,0.022994248,7.3475266,8.883707,Stable Rural Mainstream,Core Cluster,0.49610895
532,1911016,Adilabad,19.292253,78.2858,0.8622328,0.023951095,7.28876,9.066514,Stable Rural Mainstream,Core Cluster,0.48950177
532,1911019,Adilabad,19.374493,78.35607,0.8549202,0.12170824,7.7153535,9.318647,Stable Rural Mainstream,Core Cluster,0.53936017
532,1911020,Adilabad,19.374462,78.355995,0.8791533,0.12824719,7.625387,9.130174,Stable Rural Mainstream,Core Cluster,0.54651475
532,1912001,Adilabad,19.290516,78.43915,0.8871425,0.13172339,7.5796742,9.244892,Stable Rural Mainstream,Core Cluster,0.5489144
532,1912002,Adilabad,19.2289,78.394,0.8739601,0.065560915,8.084204,9.801902,Stable Rural Mainstream,Core Cluster,0.5338097
532,1912003,Adilabad,19.357794,78.41458,0.9346253,0.081749275,7.9181247,9.49363,Stable Rural Mainstream,Core Cluster,0.55344325
532,1912004,Adilabad,19.28396,78.37249,0.9063823,0.13258755,7.6466584,9.352522,Stable Rural Mainstream,Core Cluster,0.5570653
532,1912005,Adilabad,19.285545,78.373924,0.94659126,0.15024382,7.7372026,9.307883,Stable Rural Mainstream,Core Cluster,0.57893896
532,1912006,Adilabad,19.326193,78.38895,0.95225775,0.09312935,7.915346,9.456403,Stable Rural Mainstream,Core Cluster,0.56320065
532,1912007,Adilabad,19.30103,78.40673,0.8850532,0.15150484,8.370461,10.0185,Stable Rural Mainstream,Core Cluster,0.58020467
532,1912008,Adilabad,19.309065,78.4635,0.9506859,0.12039067,6.616339,8.239976,High-Portability Transit Hubs,Core Cluster,0.5342021
532,1912009,Adilabad,19.3395,78.444336,0.77249664,0.025610883,6.920583,8.496794,Stable Rural Mainstream,Core Cluster,0.45206878
532,1912010,Adilabad,19.321125,78.4552,0.9310345,0.04704294,6.984044,8.68976,Stable Rural Mainstream,Core Cluster,0.51012933
532,1912011,Adilabad,19.271334,78.40616,0.85052574,0.053179216,7.5281386,9.296477,Stable Rural Mainstream,Core Cluster,0.5049473
532,1912012,Adilabad,19.244543,78.46129,0.93027157,0.03146258,6.73916,8.4479685,Stable Rural Mainstream,Core Cluster,0.4962348
532,1912013,Adilabad,19.266174,78.440384,0.71526736,0.09899803,6.5124307,8.430643,High-Portability Transit Hubs,Core Cluster,0.45186532
532,1912014,Adilabad,19.208187,78.42125,0.93256027,0.04948864,7.149284,8.907454,Stable Rural Mainstream,Core Cluster,0.51658124
532,1912015,Adilabad,19.219627,78.41842,0.8560985,0.09612131,6.8811736,8.591148,Stable Rural Mainstream,Core Cluster,0.5041572
532,1912016,Adilabad,19.301058,78.40669,0.85496956,0.22830844,6.61967,8.293662,High-Portability Transit Hubs,Core Cluster,0.5487554
532,1926001,Adilabad,19.366665,78.773186,0.99154586,0.41970694,8.39148,10.101795,Urban Mobility-Driven,Core Cluster,0.72007126
532,1926002,Adilabad,19.366558,78.77378,0.9590432,0.4644514,8.368112,10.042729,Urban Mobility-Driven,Core Cluster,0.7275089
532,1926003,Adilabad,19.371353,78.77578,1.2223028,0.5545875,8.232392,9.98816,Urban Mobility-Driven,Core Cluster,0.83842146
532,1926004,Adilabad,19.379856,78.773,1.1266763,0.289913,7.918072,9.724594,Urban Mobility-Driven,Core Cluster,0.69432247
532,1926005,Adilabad,19.368887,78.76632,0.9337616,0.31831557,7.6487403,9.588796,Stable Rural Mainstream,Core Cluster,0.6396335
532,1926006,Adilabad,19.37344,78.78357,1.0977314,0.38381076,8.175133,9.920309,Urban Mobility-Driven,Core Cluster,0.7310012
532,1926007,Adilabad,19.395586,78.75819,0.86814654,0.09347793,7.9021616,9.701046,Stable Rural Mainstream,Core Cluster,0.53770655
532,1926008,Adilabad,19.418406,78.74239,1.0294781,0.20372947,7.8519354,9.654579,Stable Rural Mainstream,Core Cluster,0.628682
532,1926009,Adilabad,19.443783,78.74644,0.91018003,0.09356919,7.5629387,9.5433855,Stable Rural Mainstream,Core Cluster,0.54005593
532,1926010,Adilabad,19.44198,78.7693,0.8546088,0.35759014,6.891597,8.333701,High-Portability Transit Hubs,Core Cluster,0.6086142
532,1926011,Adilabad,19.441204,78.7437,0.8682109,0.07847381,7.444179,9.325628,Stable Rural Mainstream,Core Cluster,0.5178221
532,1926012,Adilabad,19.486774,78.73697,0.89609694,0.071969375,7.2798567,8.978691,Stable Rural Mainstream,Core Cluster,0.5185981
532,1926013,Adilabad,19.486538,78.73755,0.79834133,0.02063603,6.141435,8.04018,High-Portability Transit Hubs,Core Cluster,0.4341811
532,1926014,Adilabad,19.494617,78.76568,0.6471588,0.05974006,6.65663,8.391567,High-Portability Transit Hubs,Core Cluster,0.42010677
532,1926015,Adilabad,19.403193,78.73285,0.7725508,0.06877482,7.12061,9.174116,Stable Rural Mainstream,Core Cluster,0.47542244
532,1926016,Adilabad,19.455677,78.70392,0.85656106,0.08038747,7.1245813,8.94468,Stable Rural Mainstream,Core Cluster,0.5053911
532,1926017,Adilabad,19.47637,78.698715,0.8879114,0.063384645,7.377814,9.139574,Stable Rural Mainstream,Core Cluster,0.51568204
